Key,Content
failed,Gagal
unit_skill_name_41_2,"Bola Api Membara"
boss_global_rank_rule_desc,"Peringkat Global:

1. Peringkat berdasarkan total kerusakan terhadap Bos di musim ini.
2. Setiap bos memiliki kerusakan kumulatif tertinggi per hari dalam <color=#ff6000>3</color> pertempuran.
3. Tingkatan hadiah yang lebih tinggi terbuka saat total kerusakan global meningkat.

Kerusakan Global Saat Ini: <color=#ff6000>{0}</color> / {1}"
unit_skill_name_41_4,"Tornado Air dan Api"
infinity_war_form_name_2000002,"Garis Depan Beku"
new_period_1,"Musim {0} Dimulai!"
new_period_0,"Hari {0} Dimulai!"
infiwar_chest_tips_title,"Berikan <color=#ff6000>{0}</color> Kerusakan"
infinity_war_form_name_2000006,"Legiun Korosi"
infinity_war_form_name_2000005,"Pedang Pelanggaran"
infinity_war_form_name_2000004,"Hujan Panah-Panah"
infinity_war_form_name_2000003,"Badai Berkobar"
season_recap,"Ringkasan Musim {0}"
season_rank,"Ringkasan Musim"
infinity_war_form_name_2000001,"Keterhubung Stun"
seasons_highest,"Peringkat Tertinggi Musim"
group_level,"Tingkat Grup: {0}"
best_damage,"Kerusakan Tertinggi"
infiwar_global_rank_rule_desc,"Peringkat Global:

1. Peringkat berdasarkan total jumlah kerusakan tertinggi pertempuran tunggal harian setiap pemain di musim ini.
2. Tingkat hadiah yang lebih tinggi akan terbuka seiring dengan peningkatan total kerusakan pada formasi musuh di musim ini.

Total Kerusakan Global Saat Ini: <color=#ff6000>{0}</color> / {1}"
group_rewards,"Ringkasan Harian"
global_rank_rewards,"Hadiah Peringkat Global"
group_rank_rewards,"Hadiah Peringkat Grup"
boss_room_rank_rule_desc,"Peringkat Grup:

1. Diurutkan berdasarkan total kerusakan pada semua Bos musim ini.
2. Dikelompokkan berdasarkan level pemain dan kinerja. Level grup yang lebih tinggi memberikan hadiah yang lebih baik.

Level Grup Saat Ini: <color=#ff6000>{0}</color>"
barrack_filter_title,"Kelas Pasukan"
unit_skill_name_41_3,"Bola Air Dalam"
unit_skill_name_41_1,"Perisai Air dan Api"
unit_skill_name_30_4,"Pertumbuhan Duri"
unit_skill_name_30_3,"Lonjakan Duri"
unit_skill_name_30_2,"Serangan Menembus Tanah"
unit_skill_name_30_1,"Pelukan Duri"
unit_skill_name_842_2,"Durasi dari keterampilan mengejek ditingkatkan."
unit_skill_name_842_1,"Ejekan Overlord"
unit_skill_desc_841_2,"Kerusakan yang disebabkan oleh keterampilan meningkat."
unit_skill_name_841_2,"Serangan Pemecah Formasi"
unit_skill_desc_841_1,"Maju ke depan, memberikan kerusakan satu target pada musuh pertama yang terkena."
unit_skill_name_841_1,"Serangan Ksatria"
unit_skill_name_833_2,"Kemajuan Tak Terhentikan"
unit_skill_name_843_1,"Serangan Presisi"
unit_skill_desc_840_2,"Kerusakan keterampilan meningkat."
unit_skill_name_840_2,"Berkah Warhammer"
unit_skill_desc_840_1,"Menimbulkan kerusakan pada musuh di dalam area kecil di sekitar diri sendiri."
unit_skill_name_840_1,"Sapuan Palu Berat"
new_beginner_pack_title,"Paket Pasukan Mitos"
bp_privilege2_title,"Peningkatan Energi"
three_star_collection_3,Keren!
bp_privilege1_title,"Jarahan Langka"
furnace_rule_desc,"Gabungkan pasukan dengan kelangkaan lebih rendah untuk mendapatkan kualitas lebih tinggi:
(1) 3 Normal: Dijamin Langka
(2) 3 Langka: Dijamin Epik
(3) 3 Epik: Dijamin Legendaris
(4) Epik + Legendaris: Peluang untuk Mitos
(5) 3 Legendaris: Dijamin Mitos"
three_star_collection_1,Keren!
furnace_no_empty_slot,"Tim penuh, ketuk untuk menghapus pasukan"
build_boost_pack,"Paket Bantuan Pembangunan"
barrack_unlock,"Barak sekarang dapat menampung lebih banyak pasukan!"
soldier_boost_bundle,"Paket Peningkatan Pasukan"
unit_name_830,"Penjaga Labu"
unit_name_839,"Penyihir Kayu"
unit_name_831,"Kereta Meriam"
gift_pack_details,"Rincian Paket"
wood_pack_upgrade_tip,Tingkatkan!
unit_name_838,"Dukun Goblin"
damage,Kerusakan
boss_damage,"Kerusakan Bos"
barrack,Barak
unit_skill_desc_830_1,"Menghasut musuh dalam area kecil di sekitarnya."
over_daily_bought_limit_power_tips,"Tidak ada lagi pembelian Super Energy yang tersedia hari ini."
power_path_1,"Kerahkan lebih banyak pasukan dasar"
power_path_2,"Kerahkan pasukan yang lebih maju"
purchase_upgrade_lv_tips,"Tingkatkan pasukan ke <color=#ff6000>Lv.{0}</color> secara instan!"
barrack_new_soldier_tips,"Pasukan Baru!"
room_rank_2,Grup
unit_skill_desc_831_1,"Serangan memiliki peluang kecil untuk menyebabkan kerusakan area."
unit_skill_desc_839_2,"Durasi keterampilan penyembuhan diperpanjang."
unit_skill_name_839_2,"Jantung Alam"
unit_skill_name_839_1,"Akar Kehidupan"
unit_skill_desc_839_1,"Memulihkan sejumlah kesehatan kepada semua sekutu dalam area kecil di sekitar diri sendiri."
unit_skill_desc_838_1,"Secara acak memulihkan sejumlah kecil kesehatan kepada sekutu dalam area kecil di sekitar diri sendiri."
unit_skill_name_838_1,"Regenerasi Arcane"
unit_name_836,"Koki Goblin"
unit_skill_desc_835_1,"Membuat perisai untuk diri sendiri yang menyerap sejumlah kecil kerusakan."
unit_name_835,Paladin
unit_skill_name_834_1,Bloodlust
unit_skill_desc_834_1,"Dapatkan peningkatan kecepatan serangan sementara saat kesehatan rendah."
unit_skill_desc_832_1,"Memberikan kerusakan jarak menengah saat mati."
unit_skill_name_832_1,"Hancurkan Diri Sendiri!"
unit_skill_desc_803_1,"Serangan memiliki kemungkinan kecil untuk mengejutkan satu musuh secara singkat."
task_context_13009,"Tingkatkan Pasukan Mitos <color=#EC6D26>{0}</color>  kali"
task_context_20006,"Miliki pasukan Mythic <color=#EC6D26>{0}</color>"
task_context_13008,"Tingkatkan Pasukan Legendaris <color=#EC6D26>{0}</color>  kali"
task_context_11001,"Habiskan <color=#EC6D26>{0}</color> Energi Hijau"
pack_limit_tip,"Batas {0} per paket"
select_boss,"Pilih Bos"
time_not_enough,"Tidak ada kesempatan tersisa, coba lagi besok."
furnace_manage_title,"Ketuk untuk menghapus dan memilih pasukan"
three_star_cond_2,"Kurangi HP Bos sebanyak <color=#ff6000>{0}</color>"
furnace_no_card,"Pilih setidaknya 3 Pasukan"
furnace_recommend_tips,"Gabungkan untuk menciptakan pasukan yang lebih kuat!"
furnace_btn,Gabungkan
boss_is_coming,"Bos datang!"
troop_lock_tip_2,Mendatang
troop_lock_tip_1,Terbatas
pvp_buy_energy_title,"Lebih Banyak Energi Super?"
pvp_buy_energy_desc,"Habiskan <color=#faa623>{0} permata</color> untuk <color=#faa623>{1} Super Energi</color>?"
bp_reward_desc_3,"Nama panggilan akan memancarkan kemuliaan emas!"
bp_buy_energy_guide_msg,"Beli Battle Pass untuk mendapatkan Super Energy lebih cepat setiap hari!"
bp_privilege3_title,"Nama Emas"
combat_power,Direkomendasikan:
stars3_challenge_chest_tips,"Kumpulkan bintang dari pertempuran harian untuk menuju peti harta karun!  
Kumpulkan <color=#ff6000>{2}</color> bintang untuk mendapatkan semua peti!  

Kemajuan saat ini: {0}/{1}"
power_path_3,"Sesuaikan formasi Anda"
defeat_rate,"Tingkat Kekalahan:"
res_desc_140,"Energi super digunakan untuk berpartisipasi di arena."
res_name_140,"Energi Super"
lucky_time,"Waktu Keberuntungan"
guide_notice_11_2,"Susunan baru siap—ayo pergi!"
set_defend,"Bersiap untuk Bertahan"
defending,Mempertahankan
guide_notice_12_2,"Formasi baru siap—ayo kita mulai!"
unlock_formation_desc,"Menempatkan unit mengonsumsi biaya barak. Biaya bervariasi berdasarkan kualitas unit. Tidak bisa ditempatkan jika melebihi batas."
unlock_formation_tips2,"Biaya barak:"
troop_unlock_cond_4,"Terbuka saat mencapai Level Utama {0}"
slot_unlocking_soon_format,"Grids terbuka pada Level {0}"
feat_unlock_14,"Terbuka setelah mencapai Level {0}"
guide_notice_10_2,"<color=#FF6109>Pertempuran</color> dimulai—pimpin formasi Anda!"
guide_notice_11_1,"Bangun regu yang lebih kuat dan <color=#FF6109>rekrut</color> sekarang!"
obtain_follower,"Pengikut {0} bergegas untuk membantu!"
no_more_followers_tips,"Bertarung untuk mendapatkan lebih banyak pengikut!"
task_context_13005,"Tingkatkan pasukan biasa sebanyak <color=#EC6D26>{0}</color> kali"
task_context_12006,"Buka <color=#EC6D26>{0}</color> Peti Loot"
followers_break_limit_tips,"Tingkatkan Kamp Pengikut untuk melewati batas."
break_limit,"Buka Kunci Cap"
task_context_11007,"Mainkan Mode Kooperatif <color=#EC6D26>{0}</color> kali"
res_desc_704,"Super Stamps digunakan untuk meningkatkan pengikut tingkat tinggi."
task_context_11005,"Buka <color=#EC6D26>{0}</color> Peti Harta Karun"
task_context_20002,"Miliki <color=#EC6D26>{0}</color> jenis pasukan Umum"
task_context_13010,"Buka <color=#EC6D26>{0}</color> Peti Rampasan"
boss_alive_title,"BOSS HIDUP!"
task_context_13007,"Tingkatkan pasukan epik <color=#EC6D26>{0}</color> kali"
task_context_20005,"Miliki <color=#EC6D26>{0}</color> jenis pasukan Legendaris"
task_context_20003,"Miliki <color=#EC6D26>{0}</color> jenis pasukan Langka"
task_context_20004,"Miliki <color=#EC6D26>{0}</color> jenis pasukan Epik"
task_context_13003,"Bermain Pertempuran PVP <color=#EC6D26>{0}</color> kali"
task_context_13001,"Mainkan Mode Kooperatif <color=#EC6D26>{0}</color> kali"
task_context_12001,"Mainkan Mode Kooperatif <color=#EC6D26>{0}</color> kali"
task_context_11009,"Mainkan Pertempuran PVP <color=#EC6D26>{0}</color> kali"
task_context_11008,"Mainkan Mode Petualangan <color=#EC6D26>{0}</color> kali"
task_context_13006,"Tingkatkan pasukan langka <color=#EC6D26>{0}</color> kali"
gem_recruit_prob_sub_title,"Berikut adalah yang didapatkan"
pay_success_dlg_desc,"Terima kasih atas dukungan Anda terhadap War Inc: Rising.

Kami berkomitmen untuk memberikan Anda pengalaman bermain yang lebih baik!"
welcome_join_community,"Selamat datang di komunitas kami!"
guide_notice_10_1,"Halo, Komandan! <color=#FF6109>musuh</color> sudah dekat—pimpin pasukanmu ke medan perang!"
bp_unlock_title,"Battle Pass Terbuka!"
collect_bp_rewards,"Kumpulkan hadiah Battle Pass!"
new_bp_begin,"Pertempuran Baru Dimulai!"
bp_last_season_end,"Battle Pass musim lalu berakhir!"
start_new_bp_season_tips,"Dapatkan hadiah awal musim dan mulailah musim bertema baru!"
pay_success_dlg_title,"Tips Pembayaran Berhasil"
task_context_20001,"Panggil Bos dalam 10 putaran <color=#EC6D26>{0}</color> kali"
task_context_11003,"Habiskan <color=#EC6D26>{0}</color> Emas"
task_context_11004,"Tingkatkan pasukan sebanyak <color=#EC6D26>{0}</color> kali"
task_context_12004,"Dapatkan pasukan sebanyak <color=#EC6D26>{0}</color> kali"
task_context_12005,"Tingkatkan unit mana saja sebanyak <color=#EC6D26>{0}</color> kali"
task_context_12007,"Dapatkan <color=#EC6D26>{0}</color> Trofi di PVP"
task_context_13011,"Dapatkan <color=#EC6D26>{0}</color> Piala di PVP"
task_context_13013,"Habiskan <color=#EC6D26>{0}</color> Permata"
follower_rating_5,A+
highest,Max
lowest,Min
task_context_13014,"Habiskan <color=#EC6D26>{0}</color> Kayu"
battle_wheel_desc_campaign,"Anda beruntung! Hari ini lebih murah!"
daily_supply_bubble_desc,"Anda dapat membeli paket pasokan berikut sekali per hari. Setiap pasokan tersedia sekali sehari dan direset pada UTC 00:00.

1. <color=#037ddc>Pasokan Dasar</color> - Langsung memberikan {0}, {1}, dan {2}.

2. <color=#037ddc>Pasokan Lanjutan</color> - Langsung memberikan {3}, {4}, dan {5}."
unit_skill_desc_2010_1,"Luncurkan beberapa gelembung"
unit_skill_desc_2003_1,"Sebarkan kelopak untuk memperlambat musuh"
finish_anim_title,KEMENANGAN!
retreat_anim_title,Mundur!
chapter_upgrade,"Peningkatan Babak"
enemy_kill_bubble_tips,"Permainan berakhir jika <color=#ff6109>Batas Monster</color> tercapai."
resource_not_enough_32,"Sumber daya tidak mencukupi. Bertempurlah untuk mendapatkan lebih banyak!"
unlock_building_tab_tips,"Menangkan lebih banyak pertempuran untuk membuka bangunan"
unit_name_2001,Frieda
unit_skill_name_2003_1,"Petal Rush"
unit_skill_name_2007_1,"Letusan Kelaparan"
unit_skill_name_2008_1,"Penyebaran Gula"
unit_skill_name_2010_1,"Penjaga Gelembung"
unit_skill_desc_2002_1,"Memberikan roti panggang bertenaga"
unit_skill_desc_2004_1,"Hancurkan terong lengket"
unit_skill_desc_2005_1,"Sebarkan lumpur lengket"
unit_skill_desc_2006_1,"Buat lawan pusing kepala"
unit_skill_desc_2008_1,"Luncurkan cincin manis"
unit_skill_desc_2009_1,"Tembak duri armor"
playmode_tip_26,"Liga klan membutuhkan kerja sama tim—ajak tim Anda!"
playmode_tip_35,"Petik dapat menurunkan jarahan tingkat lebih tinggi!"
playmode_tip_53,"Treant Mage mempercepat monster di sekitarnya!"
follower_reset_tips,"Level pengikut akan diatur ulang"
no_skill_tips,"Rekrut Pengikut, Bantu Pertempuran!"
playmode_tip_49,"Tingkatkan bangunan untuk mendapatkan sumber daya lebih banyak dan lebih cepat!"
playmode_tip_15,"Kumpulkan semua legendaris untuk mendapatkan hadiah!"
playmode_tip_14,"Ajak teman-teman, kalahkan monster!"
campaign_func_desc_value_106,-{0}
playmode_tip_47,"Bergabunglah dengan klan untuk mendapatkan hadiah Liga!"
playmode_tip_41,"Undang anggota Klan untuk bertarung bersama!"
playmode_tip_14_1,"Prajurit Roh Beruang memukau dengan hantaman berat!"
campaign_func_desc_value_104,{0}s
click_to_filter_follower,"Klik untuk Memfilter Pengikut"
follower_merge_tips,"Pilih 2 pengikut dengan level yang sama"
follower_unlock_tips,"Tingkatkan Kamp Pengikut untuk membuka!"
playmode_tip_48,"Daki Peringkat untuk mendapatkan Pasukan Mitos!"
bd_unlock_val_5,{0}
playmode_tip_28,"Pasukan: Umum, Langka, Epik, Legendaris, Mitos!"
playmode_tip_14_2,"Thunder Werewolf membuat pasukan terdekat menjadi terkejut—hindari itu!"
bd_unlock_title_11,"Pengikut Baru"
attr_damage,"Keluaran Kerusakan"
follower_merge_all_limit,"Pengikut tingkat tinggi perlu ditingkatkan secara manual."
playmode_tip_34,"Petis: Umum, Langka, Epik, Legendaris, Mitos!"
playmode_tip_56,"Oracle meningkatkan serangan sekutu di sekitarnya!"
playmode_tip_55,"Bola salju Snowman Warrior memperlambat monster!"
playmode_tip_18,"Setiap gelombang membawa sumber daya—bertahanlah!"
playmode_tip_5,"Pasukan yang lebih kuat, serangan yang lebih besar!"
unit_name_2006,Steaky
playmode_tip_33,"Kayu berlimpah? Pekerja mogok!"
followers,Pengikut
troops,Pasukan
playmode_tip_9,"Atribut Pasukan: Angin, Kayu, Air, Api, Bumi, Fisik."
attr_damage_taken,"Kerusakan yang Diterima"
playmode_tip_20_2,"Serang kelemahan pasukan untuk mendapatkan bonus kerusakan!"
playmode_tip_42,"Serang kelemahan pasukan untuk hasil yang lebih baik!"
playmode_tip_44,"Jika Pasukan Anda mencapai nol, Anda akan kalah!"
playmode_tip_54,"Tingkatkan Pasukan untuk memperoleh keahlian dan membuka peti!"
follower_rating_title,"Peringkat Pertumbuhan"
follower_remain_days_title,"Waktu Reset"
follower_reward_title,"Hadiah setelah Reset"
playmode_tip_20,"Kumpulkan semanggi maksimal, buka Waktu Keberuntungan!"
playmode_tip_4,"Tantangan lebih banyak, bos lebih kuat!"
playmode_tip_7,"Selesaikan misi harian, dapatkan hadiah musim!"
playmode_tip_13,"Peluang Rekrut Lebih Baik, kualitas lebih baik!"
playmode_tip_11,"Para monster berkumpul! Kalahkan mereka bersama-sama!"
playmode_tip_40,"Tantangan bos memiliki batas waktu—pilih dengan bijak!"
playmode_tip_31,"Koin gratis harian di toko!"
playmode_tip_36,"Serang kelemahan monster untuk mendapatkan kerusakan bonus!"
playmode_tip_37,"Biaya mundur dua kali lipat daya!"
playmode_tip_38,"Mundur tidak memberikan hadiah!"
playmode_tip_39,"Roda itu berisiko—putar dengan bijak!"
playmode_tip_43,"Peringkat lebih tinggi, hadiah lebih kaya!"
playmode_tip_45,"Gunakan gerakan untuk keuntunganmu di Arena!"
playmode_tip_46,"Selesaikan tugas untuk mendapatkan bonus hadiah!"
playmode_tip_50,"Bunuh monster untuk mendapatkan bonus emas!"
playmode_tip_51,"Manfaatkan kelemahan musuh untuk kerusakan maksimal!"
playmode_tip_52,"Terlalu banyak monster? Gunakan AOE!"
playmode_tip_57,"Pengantar Jiwa merusak semua musuh seiring waktu!"
playmode_tip_2,"Gunakan emas untuk merekrut pasukan!"
playmode_tip_3,"Menyerah berarti lebih sedikit hadiah!"
playmode_tip_6,"Dapatkan emas gratis di toko!"
playmode_tip_8,"Kualitas lebih tinggi, pukulan lebih kuat!"
playmode_tip_12,"Selesaikan tugas, klaim hadiah!"
playmode_tip_16,"Ucapkan halo, bergabunglah, bertarung!"
playmode_tip_17,"Monster lebih kuat? Strategimu yang menang!"
playmode_tip_19,"Tingkatkan pasukan, sesuaikan daftar...dan gunakan otak Anda!"
playmode_tip_22,"Menangkan pertarungan, dapatkan piala!"
playmode_tip_23,"Naikkan peringkat untuk mendapatkan hadiah musim!"
playmode_tip_25,"Pemenang mendapatkan piala, yang kalah...bertepuk tangan!"
playmode_tip_27,"Berhenti bermalas-malasan! Trofi tidak akan datang sendiri!"
playmode_tip_14_3,"Pembunuhan cepat memberikan hadiah bonus!"
playmode_tip_20_1,"Waspadalah terhadap serangan dari belakang!"
playmode_tip_20_3,"Tingkatkan untuk mendapatkan bakat, serang lebih kuat!"
playmode_tip_30,"DPS rendah? Ucapkan selamat tinggal pada sumber daya!"
playmode_tip_29,"Pemicu pembentukan undian keberuntungan memicu seleksi Kartu Tiga-Pilihan!"
level_prog_format,"Bab {0}-{1}"
unit_skill_desc_622_2,"Peningkatan peluang pemicu untuk keterampilan."
unit_skill_desc_631_2,"Peluang pemicu keterampilan meningkat."
attr_control_time,"Kontrol Waktu"
unit_skill_desc_630_2,"Meningkatkan peluang pemicu keterampilan."
invite_friend_title,"Undang Teman"
unit_skill_desc_645_2,"Peluang aktivasi keterampilan meningkat."
unit_skill_desc_624_3,"Peluang pemicu meningkat untuk keterampilan."
build,Bangun
battle_report_info_desc,"Blok dengan warna berbeda mewakili tingkat nilai numerik yang bervariasi. Merah menunjukkan tingkat tertinggi, sedangkan hijau menunjukkan tingkat terendah."
unit_skill_desc_629_2,"Efek yang ditingkatkan dari keterampilan."
unit_skill_desc_778_1,"Memanggil formasi pedang, menyebabkan kerusakan berskala besar"
unit_skill_name_783_3,"Kesepakatan Malam"
unit_skill_desc_735_3,"Dapatkan resistensi serba elemen singkat saat penyembuhan."
unit_skill_desc_735_2,"Tingkatkan rasio penyembuhan."
unit_skill_desc_735_1,"Sembuhkan semua sekutu dalam area menengah."
unit_skill_desc_731_2,"Meningkatkan kerusakan keterampilan."
unit_skill_desc_731_1,"Luncurkan gelombang yang bergerak maju yang merusak musuh di sepanjang jalurnya."
unit_skill_desc_722_2,"Meningkatkan kerusakan racun."
unit_skill_desc_722_1,"Menyebabkan kerusakan area sedang dan menerapkan racun, menyebabkan kerusakan seiring waktu."
unit_skill_desc_717_2,"Tingkatkan jangkauan keterampilan."
unit_skill_desc_717_1,"Pada awal pertempuran, berikan sekutu di sekitar peningkatan serangan dan kecepatan serangan yang sedang."
unit_skill_desc_720_1,"Menembakkan peluru yang menembus dan merusak semua musuh di sepanjang jalurnya."
unit_skill_desc_782_2,"Jumlah tumpukan maksimum meningkat."
unit_skill_desc_723_2,"Durasi efek stagger meningkat."
unit_skill_desc_719_1,"Memberikan Peningkatan Kekuatan Serangan untuk diri sendiri."
unit_skill_desc_723_1,"Upon death, deals area damage and stuns.
    
Ketika mati, memberikan kerusakan area dan menyebabkan stun."
unit_skill_desc_632_2,"Meningkatkan durasi keterampilan.  
[Kerja Sama]: Meningkatkan durasi keterampilan."
unit_skill_desc_638_3,"Mengurangi cooldown keterampilan.  
[Kerja Sama]: Meningkatkan kerusakan keterampilan."
unit_skill_desc_638_2,"Kerusakan skill meningkat.  
[Mode Kerja Sama]: Durasi debuff skill diperpanjang."
unit_skill_desc_730_2,"Meningkatkan radius keterampilan dan durasi stun."
unit_skill_desc_721_2,"Waktu pemulihan keterampilan dikurangi."
unit_skill_desc_721_1,"Menerapkan perisai pada diri sendiri yang menyerap kerusakan yang masuk."
unit_skill_desc_736_3,"Saat keterampilan diaktifkan, memberikan energi sedang kepada unit sekutu di area yang luas."
unit_skill_desc_724_1,"Menyediakan sejumlah kecil energi untuk unit sekutu di area luas di sekitarmu."
attr_survival_time,"Waktu Bertahan Hidup"
troop_detail,"Detail Pasukan"
unit_skill_desc_619_2,"Peluang pemicu keterampilan meningkat."
unit_skill_desc_620_2,"Meningkatkan kerusakan keterampilan."
unit_skill_desc_620_3,"Peluang pemicu untuk keterampilan meningkat."
unit_skill_desc_640_2,"Perpanjangan durasi keterampilan."
unit_skill_desc_643_3,"Meningkatkan jangkauan buff dari skill."
unit_skill_desc_627_2,"Kemampuan memberikan kerusakan tambahan pada unit dengan HP rendah."
unit_skill_desc_738_2,"Ketika keterampilan diaktifkan, memberikan sejumlah kecil energi bonus kepada sekutu dalam jangkauan."
unit_skill_desc_635_2,"Peluang pemicu untuk keterampilan meningkat."
unit_skill_desc_742_2,"Kemampuan memberikan kerusakan sedang tambahan pada unit dengan HP tinggi."
unit_skill_desc_625_2,"Meningkatkan kerusakan keterampilan."
unit_skill_desc_626_2,"Jumlah bola salju dalam kemampuan meningkat."
team_full,"Tim telah penuh"
scan,"Pindai Kode QR"
invite_code,"Tampilkan Kode"
join_a_team,"Bergabung dengan Tim"
need_choose_specific_gameplay,"Pilih level yang ingin Anda ikuti"
qr_scan_fail,"Pemindaian kode QR gagal"
not_all_ready,"Beberapa pemain belum siap!"
team_code_format,"<color=#D4D4EC>Kode Tim:</color>  {0}"
team_exit_tip_msg,"Apakah Anda yakin ingin meninggalkan tim?"
team_join_title,"Bergabung dengan Tim"
team_kick,Hapus
team_online_format,"Online: <color=#13f457>{0}</color>"
team_profile,Profil
team_share_title,"Bagikan Tim"
camera_permission_required,"Aktifkan izin kamera di pengaturan"
enter_team_code,"Masukkan Kode Tim"
unit_skill_name_785_2,"Gelombang Kejut"
unit_skill_name_785_1,"Dampak Energi"
unit_skill_name_784_2,"Erosi Bayangan"
unit_skill_desc_777_3,"Setelah transformasi, setiap {0} detik menginspirasi sekutu dalam jangkauan dengan bonus kekuatan serangan sebesar {1}, berlangsung selama {2} detik."
unit_skill_desc_779_2,"Setelah ditempatkan, tingkatkan kerusakan kritis menjadi {0}."
unit_skill_desc_781_1,"Ketika energi mencapai {0}, tingkat kritis meningkat sebesar {1}, menumpuk hingga maksimum {2}."
unit_skill_desc_724_2,"Kemampuan juga memberikan unit sekutu efek penetrasi ketahanan fisik minor."
unit_skill_desc_725_2,"Kemampuan memberikan tambahan kerusakan kecil."
unit_skill_desc_725_1,"Menimbulkan kerusakan sedang dan memperlambat unit musuh di area kecil."
unit_skill_desc_727_1,"Setiap serangan memiliki peluang untuk menyebabkan efek beku berdurasi pendek."
unit_skill_desc_727_2,"Sedikit meningkatkan durasi efek keterampilan."
unit_skill_desc_728_1,"Setiap serangan memiliki peluang untuk menyebabkan efek bind berdurasi singkat."
unit_skill_desc_732_1,"Setiap serangan memiliki kesempatan untuk memberikan efek kerusakan-seiring-waktu kecil kepada musuh di area kecil."
unit_skill_desc_728_2,"Sedikit meningkatkan durasi efek keterampilan."
unit_skill_desc_732_2,"Dapatkan bonus kecepatan serangan sedang saat mengeluarkan keterampilan."
unit_skill_desc_733_1,"Berikan kerusakan sedang kepada target."
unit_skill_desc_733_3,"Menimbulkan kerusakan tambahan kecil pada unit dengan HP tinggi."
unit_skill_desc_733_2,"Setiap serangan memiliki kesempatan untuk menyebabkan efek stun jangka panjang pada target."
auto_deploy,"Penyebaran Otomatis"
recall_all,"Ingat Semua"
module_unlock_tips_21,"Liga Klan telah dibuka — bergabunglah dalam pertempuran sekarang!"
feat_unlock_9,"Rekrut pasukan dengan koin untuk membuka."
recall_all_confirm_msg,"Ingat semua pasukan dalam formasi ini?"
module_unlock_tips_8,"Tingkatkan pasukan Anda di sini."
unit_skill_desc_747_2,"Meningkatkan kekuatan serangan sendiri untuk waktu yang singkat saat keterampilan diaktifkan."
unit_skill_desc_747_1,"Memberikan kerusakan pada satu target dan membuat musuh pingsan."
unit_skill_desc_745_3,"Meningkatkan kerusakan keterampilan."
unit_skill_desc_745_2,"Dapatkan 120 energi seketika setelah membunuh musuh."
unit_skill_desc_737_3,"Meningkatkan buff serangan dan durasinya."
unit_skill_desc_737_2,"Buff ini dapat ditumpuk hingga 4 lapis."
unit_skill_desc_737_1,"Pada awal pertempuran, berikan peningkatan kekuatan serangan yang besar kepada sekutu di sekitar."
unit_skill_desc_715_2,"Kerusakan keterampilan meningkat."
unit_skill_desc_740_2,"Peningkatan kerusakan keterampilan."
unit_skill_desc_702_3,"Durasi gempa meningkat."
unit_skill_desc_702_1,"Saat pertempuran dimulai, memicu gempa bumi yang memberikan kerusakan area seiring waktu dan membuat pingsan."
unit_skill_desc_707_3,"Meningkatkan jumlah bola api dan durasi pembakaran."
unit_skill_desc_707_2,"Bola api membakar tanah, memberikan kerusakan seiring waktu."
unit_skill_desc_707_1,"Meluncurkan beberapa bola api, memberikan kerusakan area pada musuh."
unit_skill_desc_637_1,"Memberikan kerusakan area kepada musuh, memberikan efek mundur dan stun.  
[Co-op]: Memberikan kerusakan area kepada musuh dan memberikan stun."
unit_skill_desc_741_1,"Memberikan kerusakan area-of-effect seiring waktu dan mengurangi kecepatan serangan serta kecepatan gerakan."
unit_skill_desc_712_3,"Pengurangan waktu pemulihan keterampilan."
unit_skill_desc_712_2,"Durasi keterampilan ditingkatkan."
unit_skill_desc_712_1,"Panggil perisai batu untuk mendapatkan pengurangan kerusakan jangka pendek."
unit_skill_desc_708_3,"Durasi Penghalang Bulan Gelap ditingkatkan."
unit_skill_desc_708_2,"Pengurangan cooldown."
unit_skill_desc_705_3,"Mengurangi ketahanan api pada target yang terbakar."
unit_skill_desc_705_2,"Durasi keterampilan ditingkatkan."
unit_skill_desc_703_3,"Juga mengurangi kecepatan serangan musuh."
unit_skill_desc_705_1,"Luncurkan bola api yang membakar target, memberikan kerusakan seiring waktu."
unit_skill_desc_703_2,"Durasi keterampilan ditingkatkan."
unit_skill_desc_741_3,"Efek melambat dari keterampilan ini ditingkatkan."
unit_skill_desc_741_2,"Durasi keterampilan diperpanjang."
unit_skill_desc_629_1,"Setiap serangan memiliki kesempatan untuk memberikan bonus kekuatan serangan."
unit_skill_desc_624_2,"Durasi efek Toxic Field ditingkatkan."
unit_lineup_not_empty_slot,"Area tersebut penuh, tidak ada ruang tambahan!"
unit_skill_desc_631_1,"Setiap serangan memiliki kesempatan untuk meluncurkan beberapa proyektil dengan kerusakan tinggi."
chapter_level_index,"Bab {0}-{1}"
unit_skill_desc_744_3,"Memulihkan sejumlah besar energi ke diri sendiri setelah membunuh musuh."
unit_skill_desc_749_1,"Menimbulkan kerusakan tinggi pada target."
unit_skill_desc_747_3,"Kemampuan secara signifikan memperpanjang durasi stun."
unit_skill_desc_709_2,"Serangan terhadap target di suatu area akan menghasilkan efek melambat yang signifikan."
unit_skill_desc_709_1,"Menimbulkan kerusakan sedang pada unit musuh dalam area sedang."
unit_skill_desc_710_1,"Menimbulkan kerusakan sedang pada musuh di area kecil."
unit_skill_desc_710_2,"Setiap serangan memiliki peluang untuk menembakkan beberapa proyektil, memberikan kerusakan sedang pada unit musuh di area kecil."
